project;version;class;bugs
Tomcat;6.0.389418;org.apache.jasper.compiler.Validator$ValidateVisitor$1FVVisitor;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Dumper;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Pool;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$ForwardAction;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$CustomTag;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Mark;0
Tomcat;6.0.389418;org.apache.tomcat.util.collections.MultiMap$Field;0
Tomcat;6.0.389418;org.apache.catalina.ant.ValidatorTask;0
Tomcat;6.0.389418;org.apache.jasper.runtime.JspWriterImpl$1;0
Tomcat;6.0.389418;org.apache.catalina.authenticator.AuthenticatorBase;1
Tomcat;6.0.389418;org.apache.jasper.compiler.Validator$ValidateVisitor$NamedAttributeVisitor;0
Tomcat;6.0.389418;org.apache.catalina.security.SecurityConfig;0
Tomcat;6.0.389418;org.apache.catalina.deploy.ErrorPage;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.AprEndpoint$Sendfile;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$NamedAttribute;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Error;0
Tomcat;6.0.389418;org.apache.coyote.http11.Http11Protocol$MXPoolListener;0
Tomcat;6.0.389418;org.apache.catalina.servlets.InvokerHttpRequest;0
Tomcat;6.0.389418;org.apache.catalina.startup.ClassLoaderFactory;0
Tomcat;6.0.389418;javax.servlet.ServletRequestListener;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.DynamicAttributes;0
Tomcat;6.0.389418;org.apache.catalina.servlets.InvokerServlet;0
Tomcat;6.0.389418;org.apache.jk.config.ApacheConfig;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$TaglibDirective;0
Tomcat;6.0.389418;org.apache.catalina.ant.RolesTask;0
Tomcat;6.0.389418;org.apache.catalina.ssi.SSIConditional;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.ParserUtils;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Address;0
Tomcat;6.0.389418;org.apache.el.lang.ELArithmetic$BigDecimalDelegate;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.UTF8Reader;0
Tomcat;6.0.389418;org.apache.tomcat.util.IntrospectionUtils$1;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.ASCIIReader;0
Tomcat;6.0.389418;org.apache.el.util.ReflectionUtil;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.SetTopRule;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.SetNextRule;0
Tomcat;6.0.389418;org.apache.jasper.runtime.PageContextImpl$6;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.RuleSetBase;0
Tomcat;6.0.389418;org.apache.tomcat.util.http.Cookies;0
Tomcat;6.0.389418;org.apache.catalina.startup.CopyParentClassLoaderRule;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Proc;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$1TagHandlerPoolVisitor;0
Tomcat;6.0.389418;org.apache.catalina.connector.RequestFacade$GetParameterNamesPrivilegedAction;0
Tomcat;6.0.389418;org.apache.catalina.Container;0
Tomcat;6.0.389418;org.apache.jasper.JspC;1
Tomcat;6.0.389418;org.apache.catalina.ssi.ExpressionParseTree;0
Tomcat;6.0.389418;org.apache.jk.common.ChannelShm;0
Tomcat;6.0.389418;javax.servlet.ServletRequestEvent;0
Tomcat;6.0.389418;org.apache.catalina.security.SecurityClassLoad;0
Tomcat;6.0.389418;org.apache.el.parser.AstDiv;0
Tomcat;6.0.389418;org.apache.jasper.compiler.JDTCompiler$2;0
Tomcat;6.0.389418;org.apache.jasper.compiler.ELNode$Visitor;0
Tomcat;6.0.389418;org.apache.catalina.connector.CoyoteAdapter;3
Tomcat;6.0.389418;org.apache.catalina.ssi.SSIServlet;0
Tomcat;6.0.389418;org.apache.catalina.startup.CatalinaProperties;0
Tomcat;6.0.389418;org.apache.jasper.el.JspPropertyNotFoundException;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.VariableInfo;0
Tomcat;6.0.389418;org.apache.jasper.compiler.SmapStratum;0
Tomcat;6.0.389418;org.apache.catalina.util.ProcessHelper;0
Tomcat;6.0.389418;org.apache.jasper.runtime.PerThreadTagHandlerPool$1;0
Tomcat;6.0.389418;org.apache.coyote.http11.filters.VoidOutputFilter;0
Tomcat;6.0.389418;javax.servlet.RequestDispatcher;0
Tomcat;6.0.389418;org.apache.catalina.SessionListener;0
Tomcat;6.0.389418;org.apache.jasper.compiler.SmapUtil$SmapGenVisitor;0
Tomcat;6.0.389418;javax.servlet.jsp.JspApplicationContext;0
Tomcat;6.0.389418;org.apache.catalina.mbeans.RoleMBean;0
Tomcat;6.0.389418;javax.servlet.ServletRequest;0
Tomcat;6.0.389418;org.apache.naming.resources.WARDirContext$WARResource;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.jsse.JSSE14Factory;0
Tomcat;6.0.389418;org.apache.jk.config.GeneratorJk2;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TagPluginManager$TagPluginContextImpl;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.ValidationMessage;0
Tomcat;6.0.389418;org.apache.catalina.connector.CoyoteInputStream;0
Tomcat;6.0.389418;org.apache.catalina.deploy.NamingResources;2
Tomcat;6.0.389418;org.apache.tomcat.util.threads.ThreadWithAttributes;0
Tomcat;6.0.389418;org.apache.catalina.connector.MapperListener;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeMap$ScopeEntry;0
Tomcat;6.0.389418;org.apache.jasper.el.JspPropertyNotWritableException;0
Tomcat;6.0.389418;org.apache.catalina.mbeans.ContextResourceLinkMBean;0
Tomcat;6.0.389418;org.apache.jasper.runtime.PageContextImpl$8;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeManager$4;0
Tomcat;6.0.389418;org.apache.catalina.Cluster;0
Tomcat;6.0.389418;javax.servlet.GenericServlet;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TagFileProcessor$TagFileDirectiveVisitor;0
Tomcat;6.0.389418;javax.el.ArrayELResolver;0
Tomcat;6.0.389418;org.apache.el.parser.AstOr;0
Tomcat;6.0.389418;org.apache.jasper.tagplugins.jstl.core.Url;0
Tomcat;6.0.389418;org.apache.catalina.connector.CoyoteOutputStream;0
Tomcat;6.0.389418;org.apache.naming.resources.CacheEntry;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$GenerateVisitor$2ParamVisitor;0
Tomcat;6.0.389418;org.apache.coyote.http11.InternalOutputBuffer;0
Tomcat;6.0.389418;org.apache.catalina.startup.SetAllPropertiesRule;0
Tomcat;6.0.389418;org.apache.el.MethodExpressionLiteral;0
Tomcat;6.0.389418;org.apache.catalina.realm.RealmBase$AllRolesMode;0
Tomcat;6.0.389418;org.apache.tomcat.util.http.mapper.Mapper$ContextList;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeManager$6;0
Tomcat;6.0.389418;javax.servlet.ServletConfig;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TagConstants;0
Tomcat;6.0.389418;org.apache.jasper.runtime.TagHandlerPool;0
Tomcat;6.0.389418;org.apache.el.ValueExpressionLiteral;0
Tomcat;6.0.389418;org.apache.catalina.startup.ConnectorCreateRule;0
Tomcat;6.0.389418;org.apache.tomcat.util.collections.EmptyEnumeration;0
Tomcat;6.0.389418;org.apache.juli.FileHandler;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.SetRootRule;0
Tomcat;6.0.389418;javax.servlet.jsp.ErrorData;0
Tomcat;6.0.389418;org.apache.jasper.runtime.PageContextImpl$7;0
Tomcat;6.0.389418;org.apache.tomcat.util.buf.WriteConvertor;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$JspBody;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$JspAttribute;0
Tomcat;6.0.389418;org.apache.naming.SelectorContext;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$ScriptingElement;0
Tomcat;6.0.389418;org.apache.catalina.ssi.SSIConditionalState;0
Tomcat;6.0.389418;org.apache.jasper.security.SecurityClassLoad;0
Tomcat;6.0.389418;org.apache.catalina.core.ApplicationHttpRequest$AttributeNamesEnumerator;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$PlugIn;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeManager$2;0
Tomcat;6.0.389418;org.apache.jasper.runtime.HttpJspBase;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.XMLString;0
Tomcat;6.0.389418;org.apache.jasper.compiler.ELNode$ELText;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.TagExtraInfo;0
Tomcat;6.0.389418;org.apache.catalina.ant.JMXGetTask;0
Tomcat;6.0.389418;org.apache.catalina.util.ResourceSet;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.LeaderFollowerWorkerThread;0
Tomcat;6.0.389418;org.apache.jasper.compiler.JspReader;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.XercesParser;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$ParamAction;0
Tomcat;6.0.389418;org.apache.naming.resources.DirContextURLStreamHandlerFactory;0
Tomcat;6.0.389418;org.apache.el.lang.ELArithmetic;1
Tomcat;6.0.389418;org.apache.jasper.compiler.JspConfig$JspProperty;0
Tomcat;6.0.389418;org.apache.catalina.connector.CoyoteInputStream$4;0
Tomcat;6.0.389418;javax.el.MethodExpression;0
Tomcat;6.0.389418;org.apache.jk.common.ChannelNioSocket$SocketInputStream;0
Tomcat;6.0.389418;org.apache.catalina.loader.WebappLoader;0
Tomcat;6.0.389418;org.apache.catalina.ContainerListener;0
Tomcat;6.0.389418;org.apache.catalina.servlets.CGIServlet$NameValuePair;0
Tomcat;6.0.389418;org.apache.coyote.http11.InternalInputBuffer;0
Tomcat;6.0.389418;org.apache.catalina.core.StandardWrapper$1;0
Tomcat;6.0.389418;org.apache.el.parser.AstNotEqual;0
Tomcat;6.0.389418;org.apache.juli.ClassLoaderLogManager$ClassLoaderLogInfo;0
Tomcat;6.0.389418;org.apache.catalina.core.StandardService;0
Tomcat;6.0.389418;org.apache.coyote.http11.InternalAprOutputBuffer$SocketOutputBuffer;0
Tomcat;6.0.389418;org.apache.jasper.tagplugins.jstl.core.Catch;0
Tomcat;6.0.389418;javax.servlet.http.NoBodyOutputStream;0
Tomcat;6.0.389418;org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$1DeclarationVisitor;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$InvokeAction;0
Tomcat;6.0.389418;org.apache.catalina.realm.User;0
Tomcat;6.0.389418;org.apache.jk.config.NSConfig;0
Tomcat;6.0.389418;org.apache.catalina.Engine;0
Tomcat;6.0.389418;org.apache.catalina.ssi.ByteArrayServletOutputStream;0
Tomcat;6.0.389418;org.apache.tomcat.util.http.Parameters;1
Tomcat;6.0.389418;org.apache.catalina.util.CustomObjectInputStream;0
Tomcat;6.0.389418;org.apache.coyote.http11.filters.VoidInputFilter;0
Tomcat;6.0.389418;org.apache.catalina.connector.ResponseFacade$DateHeaderPrivilegedAction;0
Tomcat;6.0.389418;org.apache.catalina.session.StoreBase;0
Tomcat;6.0.389418;org.apache.naming.resources.BaseDirContext;0
Tomcat;6.0.389418;org.apache.jasper.compiler.PageDataImpl;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.TagLibraryInfo;0
Tomcat;6.0.389418;org.apache.naming.factory.TransactionFactory;0
Tomcat;6.0.389418;javax.servlet.jsp.HttpJspPage;0
Tomcat;6.0.389418;org.apache.catalina.deploy.ResourceBase;0
Tomcat;6.0.389418;org.apache.naming.java.javaURLContextFactory;0
Tomcat;6.0.389418;org.apache.catalina.util.Queue;0
Tomcat;6.0.389418;org.apache.jk.common.HandlerDispatch;0
Tomcat;6.0.389418;org.apache.coyote.http11.InternalOutputBuffer$2;0
Tomcat;6.0.389418;org.apache.jasper.compiler.JspUtil$ValidAttribute;0
Tomcat;6.0.389418;org.apache.naming.factory.OpenEjbFactory;0
Tomcat;6.0.389418;org.apache.catalina.valves.ValveBase;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$VariableDirective;0
Tomcat;6.0.389418;org.apache.coyote.http11.filters.IdentityInputFilter;0
Tomcat;6.0.389418;org.apache.catalina.core.ApplicationHttpResponse;0
Tomcat;6.0.389418;org.apache.catalina.session.ManagerBase$1;0
Tomcat;6.0.389418;org.apache.catalina.startup.UserConfig;0
Tomcat;6.0.389418;org.apache.jasper.el.JspMethodNotFoundException;0
Tomcat;6.0.389418;org.apache.el.lang.FunctionMapperImpl;1
Tomcat;6.0.389418;org.apache.catalina.authenticator.SSLAuthenticator;1
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$Declaration;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$FragmentHelperClass;0
Tomcat;6.0.389418;org.apache.catalina.connector.RequestFacade$GetLocalesPrivilegedAction;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$ELExpression;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.Rules;0
Tomcat;6.0.389418;org.apache.el.parser.AstLessThanEqual;0
Tomcat;6.0.389418;org.apache.jasper.runtime.JspSourceDependent;0
Tomcat;6.0.389418;org.apache.jasper.servlet.JspServlet;1
Tomcat;6.0.389418;org.apache.jk.apr.TomcatStarter;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.PoolTcpEndpoint;0
Tomcat;6.0.389418;org.apache.catalina.session.JDBCStore;0
Tomcat;6.0.389418;org.apache.jasper.runtime.PageContextImpl$12;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.DefaultServerSocketFactory;0
Tomcat;6.0.389418;javax.el.MethodInfo;0
Tomcat;6.0.389418;javax.servlet.Filter;0
Tomcat;6.0.389418;org.apache.catalina.startup.Bootstrap;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Collector$CollectVisitor;0
Tomcat;6.0.389418;org.apache.catalina.mbeans.ContextEnvironmentMBean;0
Tomcat;6.0.389418;org.apache.catalina.Context;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TldLocationsCache;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.XMLEncodingDetector$RewindableInputStream;0
Tomcat;6.0.389418;org.apache.jasper.tagplugins.jstl.core.Out;0
Tomcat;6.0.389418;org.apache.el.parser.AstEqual;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TagLibraryInfoImpl;0
Tomcat;6.0.389418;org.apache.jk.server.JkMain;1
Tomcat;6.0.389418;org.apache.naming.NamingEntry;0
Tomcat;6.0.389418;org.apache.el.parser.AstMult;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeManager$3;0
Tomcat;6.0.389418;javax.servlet.ServletContextAttributeEvent;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.SSLImplementation;0
Tomcat;6.0.389418;org.apache.jasper.compiler.JasperTagInfo;0
Tomcat;6.0.389418;org.apache.tomcat.util.buf.CharChunk$CharOutputChannel;0
Tomcat;6.0.389418;org.apache.jasper.runtime.ProtectedFunctionMapper;0
Tomcat;6.0.389418;org.apache.catalina.core.StandardHost;0
Tomcat;6.0.389418;org.apache.tomcat.util.buf.TimeStamp;0
Tomcat;6.0.389418;org.apache.jasper.compiler.SmapUtil;0
Tomcat;6.0.389418;org.apache.jasper.tagplugins.jstl.core.Redirect;0
Tomcat;6.0.389418;org.apache.tomcat.util.compat.Jdk14Compat;0
Tomcat;6.0.389418;org.apache.el.parser.AstMod;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$Expression;0
Tomcat;6.0.389418;org.apache.catalina.util.ExtensionValidator;0
Tomcat;6.0.389418;org.apache.tomcat.util.http.FastHttpDateFormat;0
Tomcat;6.0.389418;org.apache.catalina.session.ManagerBase$PrivilegedSetRandomFile;0
Tomcat;6.0.389418;org.apache.catalina.servlets.Constants;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.SetPropertiesRule;0
Tomcat;6.0.389418;org.apache.catalina.deploy.ContextEnvironment;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.MasterSlaveWorkerThread;0
Tomcat;6.0.389418;org.apache.catalina.users.AbstractRole;0
Tomcat;6.0.389418;org.apache.el.lang.FunctionMapperFactory;0
Tomcat;6.0.389418;org.apache.el.parser.AstBracketSuffix;0
Tomcat;6.0.389418;org.apache.catalina.core.StandardHostValve;0
Tomcat;6.0.389418;org.apache.catalina.ssi.ExpressionParseTree$LessThanNode;0
Tomcat;6.0.389418;org.apache.coyote.http11.Http11Processor$1;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeMap;0
Tomcat;6.0.389418;org.apache.coyote.ActionCode;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TextOptimizer$TextCatVisitor;0
Tomcat;6.0.389418;org.apache.jasper.runtime.JspFragmentHelper;0
Tomcat;6.0.389418;javax.servlet.http.HttpSession;0
Tomcat;6.0.389418;org.apache.catalina.InstanceEvent;0
Tomcat;6.0.389418;javax.servlet.ServletRequestAttributeListener;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Registry;0
Tomcat;6.0.389418;org.apache.coyote.http11.Http11Protocol;1
Tomcat;6.0.389418;org.apache.jk.config.IISConfig;0
Tomcat;6.0.389418;javax.el.Expression;0
Tomcat;6.0.389418;org.apache.catalina.servlets.CGIServlet$CGIRunner$1;0
Tomcat;6.0.389418;org.apache.catalina.servlets.DefaultServlet$Range;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.jsse.JSSESocketFactory;2
Tomcat;6.0.389418;org.apache.catalina.ssi.SSIServletExternalResolver;1
Tomcat;6.0.389418;org.apache.coyote.Constants;0
Tomcat;6.0.389418;javax.el.ValueExpression;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$AttributeDirective;0
Tomcat;6.0.389418;org.apache.jk.common.ChannelNioSocket$Poller;0
Tomcat;6.0.389418;org.apache.el.parser.AstFunction;0
Tomcat;6.0.389418;javax.servlet.http.HttpServletResponse;0
Tomcat;6.0.389418;org.apache.el.parser.AstPlus;0
Tomcat;6.0.389418;org.apache.jasper.runtime.PageContextImpl;1
Tomcat;6.0.389418;org.apache.catalina.core.StandardServer;0
Tomcat;6.0.389418;org.apache.naming.factory.SendMailFactory;0
Tomcat;6.0.389418;org.apache.catalina.authenticator.BasicAuthenticator;0
Tomcat;6.0.389418;org.apache.jk.core.MsgContext;0
Tomcat;6.0.389418;org.apache.catalina.mbeans.UserMBean;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Lock;0
Tomcat;6.0.389418;javax.servlet.ServletInputStream;0
Tomcat;6.0.389418;org.apache.catalina.core.AprLifecycleListener;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$JspText;0
Tomcat;6.0.389418;org.apache.catalina.deploy.FilterMap;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$GenerateVisitor$1ParamVisitor;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$PageDirective;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TagPluginManager;0
Tomcat;6.0.389418;org.apache.catalina.deploy.SecurityConstraint;0
Tomcat;6.0.389418;org.apache.jasper.compiler.JspDocumentParser;0
Tomcat;6.0.389418;org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$Root;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.RuleSet;0
Tomcat;6.0.389418;org.apache.coyote.ajp.AjpAprProcessor$SocketInputBuffer;0
Tomcat;6.0.389418;org.apache.catalina.startup.SetJspConfig;0
Tomcat;6.0.389418;org.apache.catalina.LifecycleEvent;0
Tomcat;6.0.389418;org.apache.coyote.Request;0
Tomcat;6.0.389418;org.apache.catalina.util.HexUtils;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$FragmentHelperClass$Fragment;0
Tomcat;6.0.389418;org.apache.coyote.http11.InternalAprInputBuffer$SocketInputBuffer;0
Tomcat;6.0.389418;org.apache.jk.config.GeneratorJk1;0
Tomcat;6.0.389418;org.apache.catalina.startup.HostConfig;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Collector;0
Tomcat;6.0.389418;org.apache.catalina.authenticator.SavedRequest;1
Tomcat;6.0.389418;org.apache.jasper.compiler.Compiler;1
Tomcat;6.0.389418;org.apache.jasper.compiler.Validator$DirectiveVisitor;0
Tomcat;6.0.389418;org.apache.jk.common.Shm14;0
Tomcat;6.0.389418;org.apache.jasper.compiler.TagPluginManager$1;0
Tomcat;6.0.389418;org.apache.jk.config.WebXml2Jk;0
Tomcat;6.0.389418;org.apache.catalina.connector.RequestFacade$1;0
Tomcat;6.0.389418;org.apache.catalina.valves.ErrorReportValve;1
Tomcat;6.0.389418;org.apache.catalina.startup.Constants;0
Tomcat;6.0.389418;org.apache.jasper.tagplugins.jstl.core.Param;0
Tomcat;6.0.389418;org.apache.catalina.ant.JMXQueryTask;0
Tomcat;6.0.389418;org.apache.catalina.Realm;0
Tomcat;6.0.389418;org.apache.jk.common.JkInputStream;0
Tomcat;6.0.389418;org.apache.jasper.compiler.JDTCompiler$1CompilationUnit;0
Tomcat;6.0.389418;org.apache.jk.common.ChannelNioSocket;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.jsse.JSSE15SocketFactory;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Dumper$DumpVisitor;0
Tomcat;6.0.389418;org.apache.catalina.session.StandardManager$PrivilegedDoUnload;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.TagFileInfo;0
Tomcat;6.0.389418;org.apache.catalina.startup.SetNextNamingRule;0
Tomcat;6.0.389418;org.apache.jasper.compiler.ELParser$Char;0
Tomcat;6.0.389418;org.apache.catalina.connector.RequestFacade$GetLocalePrivilegedAction;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$UninterpretedTag;0
Tomcat;6.0.389418;org.apache.jasper.runtime.JspFactoryImpl$PrivilegedReleasePageContext;0
Tomcat;6.0.389418;org.apache.jasper.compiler.BeanRepository;0
Tomcat;6.0.389418;org.apache.catalina.realm.DataSourceRealm;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.ServerSocketFactory;0
Tomcat;6.0.389418;org.apache.catalina.core.Constants;1
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$JspElement;0
Tomcat;6.0.389418;org.apache.catalina.authenticator.DigestAuthenticator;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.jsse.JSSE13SocketFactory;0
Tomcat;6.0.389418;javax.servlet.SingleThreadModel;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Generator$GenBuffer;0
Tomcat;6.0.389418;org.apache.catalina.connector.RequestFacade$GetHeadersPrivilegedAction;0
Tomcat;6.0.389418;org.apache.catalina.security.SecurityUtil;0
Tomcat;6.0.389418;javax.el.ListELResolver;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.Digester$SystemPropertySource;0
Tomcat;6.0.389418;org.apache.catalina.ssi.ResponseIncludeWrapper;0
Tomcat;6.0.389418;org.apache.tomcat.jni.PasswordCallback;0
Tomcat;6.0.389418;org.apache.naming.resources.FileDirContext;0
Tomcat;6.0.389418;org.apache.catalina.valves.FieldInfo;0
Tomcat;6.0.389418;org.apache.naming.resources.WARDirContext$Entry;0
Tomcat;6.0.389418;org.apache.catalina.session.PersistentManagerBase$PrivilegedStoreClear;0
Tomcat;6.0.389418;org.apache.catalina.ssi.SSIStopProcessingException;0
Tomcat;6.0.389418;org.apache.coyote.memory.MemoryProtocolHandler;0
Tomcat;6.0.389418;org.apache.jasper.compiler.ELNode$Nodes;0
Tomcat;6.0.389418;org.apache.jk.config.WebXml2Jk$MappingGenerator;0
Tomcat;6.0.389418;javax.el.ExpressionFactory;0
Tomcat;6.0.389418;org.apache.catalina.ssi.ExpressionParseTree$CompareNode;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver$ScopeManager$9;0
Tomcat;6.0.389418;org.apache.jk.core.JkHandler;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.UCSReader;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.AprEndpoint$Poller;0
Tomcat;6.0.389418;org.apache.catalina.servlets.CGIServlet$HTTPHeaderInputStream;0
Tomcat;6.0.389418;org.apache.catalina.ssi.SSIConfig;0
Tomcat;6.0.389418;org.apache.coyote.http11.filters.GzipOutputFilter$FakeOutputStream;0
Tomcat;6.0.389418;org.apache.el.parser.AstNull;0
Tomcat;6.0.389418;org.apache.jasper.servlet.JspCServletContext;0
Tomcat;6.0.389418;org.apache.jk.common.ChannelJni;0
Tomcat;6.0.389418;javax.el.ELException;0
Tomcat;6.0.389418;org.apache.jasper.compiler.Node$Scriptlet;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.Digester$1;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.NodeCreateRule;0
Tomcat;6.0.389418;org.apache.tomcat.util.http.AcceptLanguage;0
Tomcat;6.0.389418;org.apache.catalina.core.StandardEngine;0
Tomcat;6.0.389418;org.apache.catalina.startup.SetDistributableRule;0
Tomcat;6.0.389418;org.apache.tomcat.util.digester.FactoryCreateRule;0
Tomcat;6.0.389418;org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor;0
Tomcat;6.0.389418;org.apache.naming.resources.ProxyDirContext;0
Tomcat;6.0.389418;org.apache.catalina.connector.RequestFacade;0
Tomcat;6.0.389418;org.apache.juli.ClassLoaderLogManager$LogNode;0
Tomcat;6.0.389418;org.apache.tomcat.jni.Local;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.AprEndpoint$Worker;0
Tomcat;6.0.389418;javax.servlet.jsp.tagext.JspFragment;0
Tomcat;6.0.389418;org.apache.catalina.users.MemoryRoleCreationFactory;0
Tomcat;6.0.389418;org.apache.catalina.users.MemoryRole;0
Tomcat;6.0.389418;org.apache.catalina.core.ContainerBase$PrivilegedAddChild;0
Tomcat;6.0.389418;org.apache.catalina.deploy.ContextResourceEnvRef;0
Tomcat;6.0.389418;org.apache.el.util.ConcurrentCache;0
Tomcat;6.0.389418;org.apache.jasper.el.JspValueExpression;0
Tomcat;6.0.389418;org.apache.coyote.http11.filters.ChunkedOutputFilter;0
Tomcat;6.0.389418;javax.servlet.jsp.el.ImplicitObjectELResolver;0
Tomcat;6.0.389418;org.apache.catalina.startup.SetContextPropertiesRule;0
Tomcat;6.0.389418;javax.el.ELContext;0
Tomcat;6.0.389418;org.apache.coyote.http11.Http11BaseProtocol$Http11ConnectionHandler;0
Tomcat;6.0.389418;org.apache.jk.common.Shm;0
Tomcat;6.0.389418;org.apache.jasper.compiler.tagplugin.TagPluginContext;0
Tomcat;6.0.389418;org.apache.coyote.http11.Http11Processor;4
Tomcat;6.0.389418;org.apache.tomcat.util.collections.MultiMapValuesEnumeration;0
Tomcat;6.0.389418;org.apache.catalina.users.MemoryUserDatabase;0
Tomcat;6.0.389418;org.apache.catalina.util.InstanceSupport;0
Tomcat;6.0.389418;org.apache.tomcat.util.net.AprEndpoint;0
Tomcat;6.0.389418;org.apache.catalina.util.DOMWriter;0
Tomcat;6.0.389418;org.apache.jasper.el.ELContextWrapper;0
Tomcat;6.0.389418;org.apache.jasper.el.ExpressionEvaluatorImpl;0
Tomcat;6.0.389418;org.apache.jasper.xmlparser.MyErrorHandler;0
Tomcat;6.0.389418;javax.servlet.UnavailableException;0
